NumOfProducts,HasCrCard,IsActiveMember,Gender_Male,Geography_Germany,Geography_Spain,normalizedCreditScore,normalizedAge,normalizedTenure,normalizedBalance,normalizedEstimatedSalary,Exited
3,0,0,1,0,0,-1.4810402855782427,-0.06114632141461123,-1.387626641362796,-1.2256990433614838,1.248372519115809,1
1,0,1,0,0,0,0.988375720514797,-0.46921434940949874,-0.35035696214482037,-1.2256990433614838,-0.607543652279941,0
1,1,1,0,1,0,0.4469141538729683,-0.03477217851330928,-1.387626641362796,0.8650743805294996,-1.0538751493275733,1
1,1,1,1,1,0,-0.6054999114603019,-0.5645623556760345,-1.0418700816234707,1.2836907365436558,-1.094870843897333,0
2,0,0,0,0,0,-0.9125195938216205,0.3723593158567673,1.7241823962911307,-1.2256990433614838,0.922378456074177,1
2,1,1,0,0,0,-0.2225557661156353,2.1051818197869663,0.34115615733383,-1.2256990433614838,0.5836489897366202,0
2,1,0,0,0,1,-2.0027285498800316,-0.08782232434335577,0.34115615733383,-1.2256990433614838,1.2712890375755632,0
2,1,0,1,0,1,1.0711744546433737,0.007525681923179976,0.34115615733383,1.5018868854585943,-0.1828092726095989,0
1,1,0,1,0,1,-1.2544759217163715,-1.0180925737710071,-0.6961135218841455,1.2157673168075571,-1.4747600817554953,1
2,1,1,1,0,1,0.2949363221879683,0.007525681923179976,-0.004600402405495207,-1.2256990433614838,-0.0008026586216128571,0
2,1,1,1,0,0,0.7917287269594276,1.2470497633881445,-0.35035696214482037,-1.2256990433614838,0.3185911904878066,0
3,1,1,1,0,0,1.143623347005878,-0.755258368209106,0.6869127170731552,-1.2256990433614838,1.1579024892821768,0
2,1,0,0,1,0,0.7917287269594276,-1.9947824496740707,-1.0418700816234707,0.27791834856206143,0.45322918552608155,0
2,0,1,1,0,0,-0.49165165203350913,-0.755258368209106,-0.35035696214482037,-1.2256990433614838,-1.5736204620973444,0
1,1,1,0,0,1,-0.037602212331201645,0.39263239369414094,0.6734423012159327,0.05728317131158961,0.7508895488546333,1
2,1,0,0,1,0,-0.5537507026299415,0.10287368818971572,1.3784258365518056,0.48529903404226105,0.887860377403945,0
1,1,0,0,0,0,-1.0298434238692569,-1.2319983995417847,-1.0418700816234707,1.0863586138056365,-0.8751091702359403,0
2,0,0,0,0,1,0.5640322081058421,-1.4226944120748561,-0.004600402405495207,1.6239313174276901,-0.35159950305190846,0
1,0,1,1,0,0,-1.775032031026446,0.7703097320554659,0.34115615733383,0.7263651713218009,-1.6396119614560323,1
1,0,0,1,0,0,-0.7710973797174551,2.2958778323200377,1.3784258365518056,-0.09329075610872169,-0.3677750016273228,1
2,1,1,1,1,0,1.7232144859059142,1.819137800987359,-0.6961135218841455,0.6066501300874265,-0.9959164584590556,0
2,0,1,1,0,1,0.3156360057201124,2.6772698573861806,0.6869127170731552,-1.2256990433614838,1.10602912282539,0
1,0,0,0,0,1,-0.8360268551670491,0.7817187492044756,-0.6961135218841455,-1.2256990433614838,-1.1678128233569456,1
1,0,0,1,0,1,-0.9015082429608776,1.2165265573588384,-0.6961135218841455,0.9597878805074811,0.5194206312334069,1
1,1,0,0,0,0,-0.15010687375313078,0.8656577383220017,-1.387626641362796,1.5122800326289878,0.180898967250134,1
2,0,1,1,0,1,0.5743820498719142,1.3423977696546805,0.6869127170731552,-1.2256990433614838,0.3100736061810893,0
2,0,0,1,1,0,-1.1229919997639055,-0.5645623556760345,1.0326692768124803,1.0641249045945267,-0.38895272262461417,0
1,1,0,0,0,0,0.45363243374938456,0.46360684386085504,-0.6961135218841455,0.5691059366896132,-1.2975735147976966,1
1,1,1,0,0,1,-0.00820526835816316,-0.6306964795920127,-1.0771824489316455,-1.2256990433614838,-0.78140235188067,1
1,1,1,1,0,0,-1.350688518617491,-0.373866343142963,1.3784258365518056,0.4633719248363475,-1.3049394944459776,0
1,0,1,0,0,0,-1.265957948847586,2.5050198799305203,-0.9024368515190228,0.6236746508404201,0.22271493625053407,1
1,1,0,0,1,0,-0.4158322915537518,0.35288762879816626,0.023548855507621425,0.7797045266622531,0.7649993862017551,1
1,0,0,0,1,0,0.6675306257665629,-0.46921434940949874,1.3784258365518056,0.413521456558128,1.3518566736549513,1
1,1,0,0,0,0,0.4217913118098691,0.809707865187514,-1.0418700816234707,0.6994638867618103,-1.4520851711821148,1
1,0,0,1,0,1,0.41374767446696503,-0.27607773995730683,0.695762953459919,0.8534421974922277,-0.4274974522639554,1
2,1,1,1,0,0,-0.8849456391442478,0.9610057445885374,0.6869127170731552,-1.2256990433614838,-0.18253106224130763,0
1,1,0,1,1,0,-0.13658886241907542,0.9901925339761556,-1.1477089374490377,0.48124164493711286,1.1949768310897595,1
1,0,1,1,1,0,1.567966859414833,-0.18317033060989152,1.3784258365518056,0.6265498006808298,0.3421324824452123,0
2,1,1,1,0,0,-0.7710973797174551,1.533093782187752,1.3784258365518056,-1.2256990433614838,-0.09834269210008918,0
1,1,0,1,1,0,0.18108806276117548,0.007525681923179976,-0.35035696214482037,0.054808746244455996,-1.071810855877071,0
2,1,1,1,0,0,-1.1126421579978334,-0.27851833687642724,-0.35035696214482037,-1.2256990433614838,0.71471893680156,0
1,1,1,0,1,0,0.4705634253465104,0.47001244625471805,1.4301118733797202,0.641773277358827,1.003516164723453,1
1,0,0,1,0,1,-0.760747537951383,1.1517017571216088,-1.0418700816234707,0.5191322564661652,0.7075925782177793,1
1,0,0,0,1,0,0.5212240909665059,1.7001454515899483,-1.1718781062128363,1.0699639023891876,-0.11022153528121377,1
1,1,0,0,0,0,-2.2821742775639775,2.0098338135204306,0.6869127170731552,-0.04069691496644315,1.0751251673526359,1
1,0,1,1,0,0,-1.4821525208123925,-0.031019660998811385,0.2013807631276298,0.7871129102353547,0.8045626796103489,1
1,1,0,1,0,0,0.3912236671686438,-1.029740399570579,-0.21415465376045187,0.7627160709772772,-0.5849303629488274,1
1,1,1,1,0,1,0.25038481035852067,1.0175713509613298,1.2397344792773104,-0.8245330710393393,0.41202000263510274,1
2,0,1,1,1,0,1.2885211317308871,-0.27851833687642724,-1.0418700816234707,0.5364744695149175,-0.49424352308220515,0
1,1,0,1,1,0,-0.07765798139062628,0.19822169445625146,-1.0418700816234707,0.8232403552950641,1.2564103470793466,0
1,0,0,1,0,0,-0.13849058205571724,1.1529981105529954,1.0326692768124803,-0.7410314545479268,1.017482084607192,1
4,0,0,0,1,0,1.4264834035805092,0.8656470382842575,-1.157096400798257,0.6791915792616566,0.9433448912653013,1
1,1,0,0,1,0,-0.44486082172002056,-1.242320143323672,1.0139546190011788,0.5956229475933773,1.6664916622112755,1
1,1,0,0,1,0,-1.0760481825072021,1.3006824370809544,0.0664034772011725,0.29671737825900146,-1.646413800194902,1
2,0,1,0,0,0,-0.6729876669601874,1.9850120683906036,-0.6421074768359181,-0.4741254032856958,-0.6371309567572288,1
2,1,0,1,0,0,-0.9159951644424641,-0.5645623556760345,0.34115615733383,-1.2256990433614838,0.1996793842801557,0
2,1,0,1,0,0,0.7192798345969232,0.4842657132558587,-0.35035696214482037,-1.2256990433614838,1.1017879796422698,0
1,1,0,0,0,0,1.1541380173716314,1.4506133297619686,-1.387626641362796,-1.2256990433614838,-1.448338302628848,1
1,1,0,1,0,0,0.13968869569688722,1.1430701423840792,1.3888593265760605,-1.2256990433614838,0.8867877035957846,1
1,1,0,1,1,0,1.2367719229005267,0.5796137195223945,-0.35035696214482037,0.5495627477294199,-1.2857311550932278,1
1,1,0,1,0,0,1.6611154353094817,0.6749617257889302,1.3784258365518056,1.6628198338212237,-1.506544985591202,1
1,1,1,1,1,0,0.4009892579356056,0.5796137195223945,0.34115615733383,0.44763013593647094,0.1286601238027301,1
1,1,0,1,0,0,0.12933885393081512,0.007525681923179976,-0.35035696214482037,-1.2256990433614838,-0.40379889728403684,0
1,0,0,0,0,0,-1.516285986874644,-0.6599103619425702,1.0326692768124803,2.0865386369250705,-1.4575573561795159,0
2,1,1,0,0,0,0.7192798345969232,-0.18317033060989152,-1.0418700816234707,0.7028339013986842,0.6670703686687557,0
1,1,0,0,1,0,-0.8017610078503421,1.4377457759212162,0.34115615733383,0.5934459127735534,-0.8393109757067849,1
1,0,0,0,1,0,0.6152744714127512,1.0311129947763216,1.5055393577824008,0.487408426942784,-0.5509164128192681,1
3,1,0,0,0,0,-0.9251039880183113,1.533093782187752,1.4003902860360897,0.5590731551853366,0.3901109256988359,1
2,1,0,1,0,1,-0.2950046584781398,-0.18317033060989152,-0.35035696214482037,-1.2256990433614838,-1.6631276928358514,0
1,1,1,0,0,1,1.122923663473734,-0.373866343142963,0.6869127170731552,1.1453049890858973,0.11613541890449182,0
2,1,1,1,0,1,-0.7814472214835271,-0.8506063744756417,-1.0418700816234707,-1.2256990433614838,-0.31096687876296936,0
3,1,1,0,0,0,-0.46453397102927474,0.3388099896952062,0.0862513763908752,-1.2256990433614838,0.18423111726129307,1
1,1,1,1,0,0,-0.21091111045492641,1.416290477840262,0.6869127170731552,0.7294627961535642,-0.07228870578227947,1
2,1,0,1,1,0,-0.5330510190977974,-0.5645623556760345,-1.0418700816234707,-0.3930877030611047,-0.2618790936186985,0
1,1,0,1,0,0,-0.5227011773317254,0.9610057445885374,0.6869127170731552,0.22025575061667924,-0.15230176691166003,0
1,1,0,0,1,0,-0.5854681448002814,0.3109990733901903,-0.35035696214482037,0.8540869345387425,1.0675456087486528,1
2,1,1,1,1,0,0.6261312587022746,0.38891770698932293,-1.0418700816234707,-0.5999451010259014,1.3096229486964959,0
1,1,1,1,0,1,0.3259858474861845,0.6749617257889302,0.6869127170731552,0.8262566710806333,-0.651905164911384,0
2,0,1,1,0,1,0.015490594504022353,1.819137800987359,0.34115615733383,-1.2256990433614838,1.215757204775746,0
2,0,1,1,1,0,-1.0919424744656892,-0.5645623556760345,-1.387626641362796,0.8983498237922789,0.12733356010969551,0
1,1,1,1,1,0,-0.48130181026743707,-0.27851833687642724,1.7241823962911307,0.5941282525098105,0.6045627586469954,0
1,0,0,1,0,0,0.23910466546705117,1.3144077909324314,1.010464035968519,1.4767887871076557,-0.690106151187897,1
1,0,0,1,1,0,-1.2318059568206923,-0.8629782825001143,-0.2643875856556517,0.9574401695886317,0.15862988375908638,1
2,1,1,0,0,1,0.03619027803616649,-0.27851833687642724,-1.0418700816234707,-1.2256990433614838,0.8093384569388986,0
1,1,0,0,0,0,-0.2684752322935963,0.10287368818971572,-1.0418700816234707,1.3902234450749311,0.4051142866505424,1
1,0,0,1,0,0,-0.9343554768262269,1.1857307917963062,-1.1652681726908767,0.5068702014429854,0.5162069278893021,1
1,0,0,0,0,0,-1.4847014581123732,2.09092300943135,-1.201821826876479,1.438338041566789,0.8818276980711136,1
1,1,1,1,0,0,0.23283727159153586,0.19822169445625146,-0.004600402405495207,-1.2256990433614838,-0.5990114619288887,0
2,0,0,1,1,0,-0.3881532343727884,-0.08782232434335577,1.3784258365518056,0.7979872851336705,-1.464894980761718,0
1,1,1,1,1,0,-0.6986484873549506,0.10287368818971572,-0.35035696214482037,0.4898714289969107,-1.642676970307201,0
1,1,0,1,0,0,-0.46060212673529294,-0.46921434940949874,-0.004600402405495207,-1.2256990433614838,1.0757128867556514,0
1,1,0,1,1,0,0.7917287269594276,1.8641710484748117,-0.004600402405495207,0.8335124271944081,-0.9132908473423298,1
2,0,1,1,1,0,-1.5783850374710766,-0.373866343142963,-1.0418700816234707,0.7291061401084536,1.5342666926769593,0
2,1,0,0,0,0,-0.2536052914138515,1.2470497633881445,-1.733383201102121,-1.2256990433614838,-1.1814766882575218,1
1,1,1,0,1,0,0.43983410691297725,-0.18317033060989152,0.34115615733383,0.3113084193841005,-1.0765082640641888,0
1,1,0,0,0,1,1.70251480237377,-0.08782232434335577,-1.0418700816234707,-0.4501917536891271,1.4726046682933243,0
1,0,0,1,0,1,0.6364811004683466,0.5796137195223945,0.34115615733383,0.5852868571691661,1.7091154755332518,0
1,1,1,1,1,0,2.0544094224202203,0.19822169445625146,1.7241823962911307,0.13055529525429788,1.703437897442348,0
1,1,0,1,1,0,-1.0505431074014009,1.4377457759212162,-0.004600402405495207,0.26286289394202883,-1.695119450848624,1
1,1,0,0,0,1,-1.4541869362782118,-0.08782232434335577,-0.35035696214482037,-1.2256990433614838,0.3270159220841065,1
2,1,0,1,0,0,-2.0027285498800316,0.10287368818971572,1.7241823962911307,0.9270758241745813,0.8807209777091506,0
1,1,1,0,1,0,1.6197160682451934,0.10287368818971572,-1.387626641362796,0.9314028429619773,-0.9364048263408318,0
1,0,0,1,1,0,-0.4295526014370767,-0.5645623556760345,0.34115615733383,0.2828862943859344,-0.11108490084930919,0
2,1,0,1,0,1,0.16038837922903135,0.38891770698932293,-0.004600402405495207,-1.2256990433614838,-1.2303958083660165,0
1,1,0,0,0,0,2.0647592641862924,1.533093782187752,1.7241823962911307,0.35278740931866254,0.9697868972509553,1
2,1,0,1,1,0,1.847412587098779,-0.27851833687642724,-0.35035696214482037,0.08525622632138094,-0.17387732873560774,0
1,1,0,0,0,1,0.9159268281522925,0.19822169445625146,1.0326692768124803,-1.2256990433614838,1.592546896152534,1
1,1,0,0,0,0,1.278171289964815,0.19822169445625146,-0.004600402405495207,0.8044701202670651,0.04032935327840907,0
1,1,1,0,1,0,-1.3873569351867736,-0.755258368209106,-0.7903427258783895,0.6304960504287822,1.3700493407235277,1
2,0,0,1,0,0,-0.2536052914138515,0.4842657132558587,1.7241823962911307,-1.2256990433614838,1.1159914883509392,0
1,1,1,0,0,1,0.7813788851933556,-1.2319983995417847,-1.387626641362796,0.06897934010720247,-1.4063682133472453,0
1,1,0,0,1,0,0.22248742982546377,-1.7087384308744635,-1.387626641362796,-0.6528604474532941,-1.2400664007678206,0
1,0,0,1,1,0,-0.13995837438165112,-0.08813146910027125,1.0326692768124803,0.9398985575073926,0.9600222398163604,1
1,1,0,0,0,0,-0.859612425937303,-0.40587226442886554,-1.0128546421077071,1.653533250095692,-0.6026537205142471,1
2,1,1,1,0,0,1.4023693911576798,-0.18317033060989152,0.6869127170731552,1.433149985077746,-0.5760523251671323,0
1,1,1,0,0,0,0.1380717059194606,-0.9250968817751903,1.0326692768124803,0.6996175472523375,0.9871587577271707,1
2,1,1,1,0,0,-1.040193265635329,-1.3273464058083204,-1.733383201102121,-1.2256990433614838,1.4625937898348036,0
2,0,1,1,1,0,-1.0919424744656892,-0.18317033060989152,1.3784258365518056,0.31017193185830516,0.0839878630854761,0
2,1,1,1,1,0,-0.2225557661156353,0.10287368818971572,-1.0418700816234707,0.7239683061478801,-0.6130532608609892,1
1,1,1,1,0,0,1.2136092431529812,1.2652968644715783,-0.3902980830565633,0.5658831918815652,0.8942370188891404,1
2,0,0,1,0,0,-1.0194935821031847,-0.27851833687642724,1.0326692768124803,-1.2256990433614838,0.56407706420881,0
4,1,0,0,0,0,0.4610299881784309,0.8702289642068382,0.34115615733383,1.0690438927308867,1.2583633924737427,1
2,1,1,0,0,0,-1.340338676851419,3.6307499200515383,0.34115615733383,-1.2256990433614838,-0.8877101872232526,0
2,0,1,1,0,1,1.0090754040469412,1.819137800987359,1.3784258365518056,0.7349174362864002,0.4229230345821935,0
1,0,1,1,0,0,1.0961694866668863,0.5051342337248761,1.2270765188943993,-1.2256990433614838,-0.22831782613323692,1
1,0,0,1,1,0,-1.0505431074014009,-0.27851833687642724,0.34115615733383,1.0088487541543054,-0.2803545225324807,1
2,1,1,1,0,1,1.4437687582219683,-0.18317033060989152,0.34115615733383,-1.2256990433614838,0.33693551276553146,0
1,1,1,1,0,1,1.2885211317308871,-1.136650393275249,-0.35035696214482037,-1.2256990433614838,-1.0311074618256977,0
1,1,0,0,0,0,0.5019331575094097,0.10287368818971572,1.0326692768124803,0.7302317291500079,0.03440503736712694,0
1,0,0,1,0,0,1.1504582349400558,-0.12261465757854481,-0.9157040723303619,0.6910081971226818,-0.33711401782668055,1
1,1,0,0,1,0,-0.854973207974405,0.7472912165269048,-0.35035696214482037,0.44806299540507416,1.5979237925769172,1
1,0,0,1,1,0,1.7232144859059142,0.5796137195223945,1.3784258365518056,0.396376057313025,-0.20684212751147932,1
1,1,1,1,0,0,-1.5887348792371487,0.7703097320554659,0.34115615733383,-1.2256990433614838,-0.17477907809183182,0
2,0,0,1,0,0,0.10863917039867099,0.007525681923179976,-0.004600402405495207,-1.2256990433614838,1.4146085871563672,0
2,0,1,0,0,0,-0.5227011773317254,-1.0413023870087132,0.34115615733383,-1.2256990433614838,-0.8331265301348678,0
1,1,0,1,1,0,1.5990163847130492,1.6284417884542877,0.34115615733383,1.207263993899704,-0.9270597400699283,1
1,0,0,0,0,0,0.3233989016800497,0.44073768788051787,1.3784258365518056,-1.2256990433614838,0.14750231419724824,1
1,1,0,0,0,0,0.17869688237819203,1.6709867449288227,0.6869127170731552,-1.2256990433614838,-0.3073179947028311,1
1,0,0,0,0,0,0.8124284104915719,-0.27851833687642724,1.0326692768124803,0.5229755748794463,0.3687055718910721,0
1,1,0,1,0,1,-0.27430497494599565,-0.08782232434335577,0.6869127170731552,0.7601738721561624,0.608412668499706,0
4,0,1,1,1,0,-0.1087075066888425,0.007525681923179976,1.3784258365518056,0.8835948788480137,-1.619276000704302,1
1,0,0,0,0,0,-1.227310154144035,0.5796137195223945,-0.7061475483071769,-1.2256990433614838,1.486509738696932,1
1,0,0,1,0,0,0.6368663599339488,1.5777546553637898,1.3784258365518056,-1.2256990433614838,-0.26275961973349904,1
3,0,0,0,0,0,0.5470425766965741,0.6806146369780034,-0.6131698666038501,0.22168913666789758,-1.6104817325555698,1
2,0,1,1,0,0,0.988375720514797,-1.4226944120748561,-0.6961135218841455,0.9779159709849947,1.2177857061235497,0
1,1,0,1,0,1,0.35703537278440073,-0.373866343142963,-0.35035696214482037,0.9852269306488909,0.2353127421323808,0
2,1,0,0,0,1,1.3816697076255358,0.10287368818971572,1.0326692768124803,-1.2256990433614838,0.1527479033716222,0
1,1,0,1,1,0,0.005140752737950283,0.19822169445625146,-1.387626641362796,0.22024308914234034,1.290739246067246,0
2,1,0,1,0,0,-1.0194935821031847,-0.9459543807421774,1.7241823962911307,-1.2256990433614838,-1.5287637350103431,0
1,1,0,0,0,0,0.015490594504022353,1.1517017571216088,-0.6961135218841455,-1.2256990433614838,1.2846845190458274,1
1,1,0,0,0,0,0.731481271768845,1.5334814603377056,-0.69892516459515,-0.5230368341654984,-0.5991314756768373,1
2,1,1,0,0,0,0.24318711335760793,-1.7087384308744635,1.3784258365518056,0.6999732095572057,-1.1500985579883116,0
1,1,0,0,0,0,0.821811064808674,2.0492983031130323,0.0549392412661171,0.5851289695708459,1.2918255208455494,1
2,1,1,1,0,0,-0.16789660276698143,0.38891770698932293,0.6869127170731552,0.6032456531151963,0.7912759634501783,1
2,1,1,0,0,1,-0.2950046584781398,-1.5180424183413919,1.0326692768124803,-1.2256990433614838,0.5439480224184969,0
1,1,1,1,0,1,0.5847318916379862,0.8656577383220017,1.0326692768124803,0.19177127987778061,0.34422445053328243,1
3,1,0,0,0,0,-1.0120997213443992,0.44794437775907603,-0.6302582381805732,0.4208724598080965,-0.6038109344489051,1
1,1,0,1,1,0,-0.9905000211196,1.1347223310462553,-0.13011455490715745,0.520488505039211,1.5002877910632795,1
2,1,1,0,0,1,-0.056958297858482144,-0.9459543807421774,-0.35035696214482037,-1.2256990433614838,-0.4479289736653575,0
4,1,0,0,1,0,-0.1804695148290173,0.38891770698932293,-1.0418700816234707,0.6168408219777276,-0.4204702120948853,1
1,1,1,0,1,0,-0.5444497363243799,0.3486880984706539,1.0326692768124803,0.8795436281844222,0.4367223921159892,1
1,1,0,0,1,0,-0.3157043420102839,-0.46921434940949874,1.0326692768124803,0.413105551166866,0.35759402366299925,0
2,1,0,0,1,0,-0.15067402315138803,-0.29932325741270416,-0.2749129331405367,0.4030140301539927,0.9054014851409042,1
1,0,0,0,0,0,-1.5473355121728605,0.007525681923179976,1.3784258365518056,0.6543160933626011,1.4244240228311633,0
1,0,0,0,0,0,-3.110161618849743,2.0098338135204306,-0.6961135218841455,-1.2256990433614838,0.2380341611787098,1
2,0,1,1,1,0,-0.4295526014370767,-0.08782232434335577,0.34115615733383,1.030159938728766,1.2401828579413579,0
1,1,0,1,0,1,1.2633157744341716,0.7703097320554659,-1.19579156786248,-1.2256990433614838,-1.0681268205006662,1
1,1,0,0,0,0,-1.721864154628432,0.5045939932744407,-0.004600402405495207,0.9639136987546469,1.5831632914187381,1
2,0,1,0,0,1,0.2121375880593917,-0.755258368209106,-0.35035696214482037,-1.2256990433614838,-0.3623112977570427,0
1,1,1,0,1,0,-0.3591191396448147,-0.41376896895195775,-1.0056957682725534,0.9351703232891206,1.2753352587526634,1
2,1,1,0,0,0,0.3156360057201124,2.2958778323200377,0.6869127170731552,-1.2256990433614838,-0.7833746916177817,0
1,1,0,1,0,1,1.0979972642234779,0.7703097320554659,-0.05831334632589555,-1.2256990433614838,0.3796177021099197,1
1,1,1,1,0,0,-1.4334872527460676,1.1517017571216088,0.34115615733383,1.0974941400790459,1.1289858252464238,0
1,1,0,0,0,1,0.6552171681515219,0.2428807262739464,-0.004600402405495207,1.8814929416948567,0.35947598975183426,1
2,0,1,0,0,0,-0.40885291790493256,1.3423977696546805,0.6869127170731552,-1.2256990433614838,0.9804948665635259,1
2,1,0,1,0,0,-0.20185608258349114,-0.373866343142963,1.3784258365518056,0.5756352877426529,-1.3151433813475002,0
1,0,1,0,1,0,-0.5436760604006982,1.0672296713401805,-1.311047227389138,0.4603368719804211,0.9748512979679717,1
2,0,0,0,0,1,-0.2846548167120677,0.38891770698932293,-0.35035696214482037,0.7542433337388714,0.9529021361178781,0
1,0,0,0,1,0,0.6025469121397207,1.1106714997314395,1.7241823962911307,0.3382150789321608,-0.4489773053326438,1
1,1,1,1,0,0,0.8641776193219322,-0.46921434940949874,0.34115615733383,0.9155069228807584,-1.512759509692908,0
1,1,1,1,1,0,0.011011670277701835,0.8267042037906266,-0.9712422802848376,0.4597690630796018,0.16855227678901818,1
2,1,1,0,0,1,2.0647592641862924,-0.6599103619425702,1.3784258365518056,-1.2256990433614838,-1.4116008287303632,0
3,1,0,0,0,0,-2.3880241408453955,-1.0413023870087132,1.0180378572838034,0.743816985558192,-0.18855584926721383,1
3,1,0,0,0,0,1.587632891367365,-0.7457358441437262,0.6869127170731552,1.4758860789703219,1.0171425064058508,1
1,0,0,1,0,0,0.5424110965494396,0.3508694729200969,-0.35035696214482037,-1.2256990433614838,0.24017588080909374,1
1,1,0,0,0,0,0.7275233566476635,1.5307417229769165,-0.6918489340186778,-0.5245192321078804,-0.5926479019735043,1
2,1,0,1,0,0,1.0711744546433737,-0.08782232434335577,-1.0418700816234707,-1.2256990433614838,1.4013389958777551,0
1,1,1,0,0,0,-0.19150624081741907,0.4842657132558587,-0.6961135218841455,0.9186400768282663,-1.1389160661163245,1
1,1,0,1,0,0,0.2280124526537642,1.457341167461643,-1.0418700816234707,-1.2256990433614838,0.7976673623228587,1
2,0,1,0,0,1,0.046540119802238565,-0.9459543807421774,1.3784258365518056,-1.2256990433614838,-0.2498753595158116,0
2,1,1,1,0,0,-1.1333418415299776,0.6749617257889302,0.34115615733383,-1.2256990433614838,-0.28951320785662915,0
1,1,1,1,0,0,-0.2941208766953224,0.32874687629085003,-0.4450205835410024,0.9696025667815082,0.0590400577976746,1
1,0,0,1,1,0,-0.5854778703129799,0.055889654282703705,-1.212246354420963,0.7424148993398438,1.140731053179955,1
2,0,0,1,0,0,-0.25927427032392314,-0.18317033060989152,0.6490360675652073,1.0259708532784257,0.9259829336514674,1
4,1,1,0,1,0,-0.09835766492277043,1.1517017571216088,-1.0418700816234707,0.6543967100916203,-1.2727077799905535,1
2,1,0,0,1,0,-1.4395066941564294,1.9144858072538948,0.9407705184064612,0.978318439943607,0.3057896061010671,1
1,1,0,1,0,0,0.18108806276117548,-1.0413023870087132,-0.35035696214482037,0.49147366645218893,1.615567760839755,0
2,1,0,1,1,0,-0.13975703198705872,0.19822169445625146,-1.0418700816234707,0.986282961717494,0.6988564248904731,0
3,0,0,0,0,0,-0.40885291790493256,0.9610057445885374,-1.0418700816234707,0.1993638371418491,1.0663858841586864,1
1,1,0,0,0,0,-0.1442355188423337,0.8548397568014939,-1.3827230410932234,1.5070452894394002,0.17711873905053682,1
4,0,0,0,1,0,0.8542298301700544,1.7928580166447352,-1.1371673844280712,1.0430390343061053,-1.253187093225812,1
2,1,1,1,1,0,1.112573821707662,-0.6599103619425702,-0.35035696214482037,1.381244671704586,0.2680979213392243,0
2,1,1,1,0,0,-2.375322853458626,-0.46921434940949874,-1.0418700816234707,-1.2256990433614838,-0.06071021887021114,0
1,1,0,0,0,0,1.183206281474659,0.06096162709640321,-1.387626641362796,0.9423248549759413,1.2931885842476618,1
2,1,1,1,1,0,0.8538277775558601,0.10287368818971572,-0.004600402405495207,0.7893188230944411,-0.8576460792997779,0
2,0,0,0,0,0,1.011600117850723,0.7105107803032761,0.6869127170731552,0.7113845043435882,-0.8208528147903515,1
1,1,0,1,0,0,-0.35710370907457223,-0.18317033060989152,1.3784258365518056,-1.2256990433614838,0.1948560859013861,0
2,1,1,1,1,0,1.0918741381755177,-0.6599103619425702,-1.733383201102121,0.5297287885851182,-0.76386814552652,0
1,1,0,0,0,0,-2.189025701669329,-0.9459543807421774,0.34115615733383,1.2836678176723841,1.3996060930462608,0
1,1,1,1,1,0,-1.4645367780442837,-0.6599103619425702,1.3784258365518056,1.509523517475109,-1.3642828092913852,0
2,1,0,0,1,0,-2.4270720622889863,0.19822169445625146,1.7241823962911307,0.7326569624373211,-0.031387193815272246,0
1,1,0,1,0,0,-0.18647242115788856,0.7611389023745706,0.13407932231721914,1.6552306874660832,1.1669284008926393,1
2,0,1,0,0,0,-0.9987938985710406,-1.6133904246079276,1.0326692768124803,-1.2256990433614838,0.7401075456044195,0
1,0,1,0,1,0,-1.480295586705686,0.6055269775071138,-0.6021453385601201,0.5066516355902664,1.028037740278704,1
4,1,1,0,0,0,-0.7089983291210227,-0.08782232434335577,1.3784258365518056,0.9536613943062843,-0.4090344686523182,1
1,1,0,1,1,0,0.2121375880593917,1.1517017571216088,-0.6961135218841455,0.32719808886406365,1.326657074021049,1
2,1,1,1,0,0,-0.626199594992446,0.38891770698932293,0.6869127170731552,0.07373364358558318,1.4348795162345092,1
2,1,1,1,0,0,-1.5473355121728605,1.7237897947208234,1.7241823962911307,-1.2256990433614838,-0.908696116947903,0
3,1,0,0,0,0,0.32048014593117485,0.10287368818971572,0.8986176654546068,0.6162551740437587,-0.029663108348767786,1
2,0,1,1,1,0,-0.2536052914138515,-1.136650393275249,-0.35035696214482037,0.6187817457661129,-1.2727997632935697,0
1,1,1,1,0,1,0.46053379044512144,0.6749617257889302,-0.6961135218841455,0.7384264276684008,-0.7617547900163876,0
1,1,0,0,0,0,0.7813788851933556,-0.08782232434335577,-0.004600402405495207,0.8077596995177988,0.48592203366694814,0
2,1,0,1,0,0,0.30528616395404035,0.4842657132558587,-0.6961135218841455,-1.2256990433614838,-0.22903009990862822,0
2,1,0,0,0,0,0.9055769863862204,-1.2319983995417847,-0.6961135218841455,-1.2256990433614838,-0.5672455759588722,0
1,1,0,0,0,0,0.2560521631191081,-0.17850948881466686,0.23153777715689078,0.9860871737800735,-0.3733191734851956,1
1,1,0,0,0,0,0.5180048042986806,0.8907515884869757,1.660492455955192,-1.2256990433614838,-0.2689927262108436,1
1,1,0,0,0,0,-2.1476263346050404,-0.373866343142963,1.3784258365518056,0.5101730613326201,0.5029432917619682,1
1,0,0,1,0,1,0.02942371751354733,1.649220787454013,-0.5457691194260323,0.3772354911247675,-0.3444690702224432,1
1,0,0,0,1,0,0.6809883610165876,-0.6734157383665611,0.5882300791534516,0.7294507083037407,-1.3907877932984514,1
